収録順,上位銘柄コード,商品コード,銘柄名,色名,MS番号,L,a,b,光沢感,主観の色分類
35,3429200,508804,漉合せ新大礼紙,ピンク,G-4-2,92.03,7.03,-3.68,None,紫
36,3429200,508796,漉合せ新大礼紙,ブルー,G-4-2,89.89,-4.62,-4.82,None,青
37,3542600,556498,両面新大礼紙,ホワイト,G-4-2,95.06,2.44,-9.98,None,高白色
38,3542600,556514,両面新大礼紙,ブルー,G-4-2,88.59,-4.45,-4.36,None,青
1,3011300,453506,ペルーラ,スノーホワイト,G-5,97.88,2.86,-9.61,パール,高白色
2,3011300,453548,ペルーラ,ホワイト,G-5,96.28,0.52,1.55,パール,高白色
3,3011700,477026,ペルーラ・ラスター,スノーホワイト,G-5,96.89,2.86,-9.18,パール,高白色
4,3005809,660290,きらびき-FS,白PL-180,G-5,95.94,-0.14,4.46,パール,高白色
5,3005804,660340,きらびき-FS,白HG-180,G-5,96.89,-0.26,4.39,パール,高白色
6,,660381,きらびき-FS,白SR-180,G-5,96.29,-0.19,4.72,パール,高白色
7,3005803,27193,きらびき,白H-200,G-5,95.55,-0.22,5.48,パール,高白色
8,3005815,502161,きらびき,白S-120,G-5,95.78,-0.12,4.87,パール,高白色
9,3005815,502179,きらびき,古染Ｓ-120,G-5,87.96,3.68,14.03,パール,ピンク
10,3005808,26799,きらびき,白P-190,G-5,95.89,-0.19,5.81,パール,高白色
11,3005807,316729,きらびき,白M-110,G-5,95.09,0.2,10.06,パール,高白色
12,,598078,きらびき,シルバーメロン　M-110,G-5,89.48,-8.35,14.9,パール,緑
13,3005812,215145,きらびき,白T-100,G-5,95.82,0.33,2.34,パール,高白色
14,3005812,215137,きらびき,シルバーT-100,G-5,89.56,0.55,7.39,パール,グレー
15,3005812,215103,きらびき,うす桜T-100,G-5,90.02,4.39,8.07,パール,ピンク
16,3005813,360396,きらびき,しんじゅFW-120,G-5,87.78,1.11,8.09,パール,グレー
17,3005813,360404,きらびき,象牙FW-120,G-5,90.22,2.1,11.83,パール,ピンク
18,3005813,360388,きらびき,桜FW-120,G-5,88.08,5.53,5.17,パール,ピンク
19,3005813,360420,きらびき,若草FW-120,G-5,88.43,-1.44,8.43,パール,グレー
20,,218149,きらびき,白A-180,G-5,92.4,0.52,9.78,パール,高白色
21,3005806,26831,きらびき,白L-130,G-5,93.73,0.65,12.5,パール,高白色
22,3005801,54601,きらびき,白BK-130,G-5,94.49,-1,11.4,パール,高白色
23,3005810,54569,きらびき,白Ｒ-130,G-5,94.06,-0.69,11.62,パール,高白色
24,3005810,54577,きらびき,うす金Ｒ-130,G-5,92.46,-1.53,16.57,メタリック,金
25,3005810,54593,きらびき,肌Ｒ-130,G-5,85.2,3.52,14.47,パール,ピンク
26,3102500,229153,シャイナー,雪,G-5,96.24,1.45,1.14,スパークル,高白色
27,3102500,229047,シャイナー,白,G-5,95.31,-0.7,10.86,スパークル,白
28,3102500,229120,シャイナー,しもねずみ,G-5,78.81,1.87,1.34,スパークル,グレー
29,3102500,228999,シャイナー,あさ古染,G-5,83.12,3.97,12.12,スパークル,茶
30,,229062,シャイナー,かすみ,G-5,82.95,3.53,7.51,スパークル,茶
31,3102500,229096,シャイナー,桜,G-5,89.61,9.17,10.01,スパークル,ピンク
1,,496612,ダイヤペーク,　,H-1-1,96.18,-0.15,5.73,None,白
2,,496711,ダイヤホワイト,,H-1-1,96.51,2.1,-10.75,None,高白色
3,3011400,456855,ルミネッセンス,マキシマムホワイト,H-1-1,99.64,2.09,-11.31,None,高白色
4,3011400,457002,ルミネッセンス,ニュートラルホワイト,H-1-1,97.76,-0.19,2.94,None,白
5,3010800,34553,デカンコットン,ホワイト,H-1-1,94.49,0.37,16.52,None,ナチュラル
6,3031400,552935,Mr.A-F,スーパーホワイト,H-1-1,99.36,1.88,-9.63,None,高白色
7,3031400,552703,Mr.A-F,ホワイト,H-1-1,97.62,-0.32,3.73,None,白
8,3031400,552810,Mr.A-F,オフホワイト,H-1-1,97.05,-0.68,7.68,None,白
9,3712901,532440,スーパーファインスムース-FS,Uホワイト,H-1-1,98.78,2.94,-12.33,None,高白色
10,3712900,532465,スーパーファインエッグシェル-FS,Uホワイト,H-1-1,98.86,3.08,-11.67,None,高白色
11,,556548,カルセドニーFSC認証-MX,　,H-1-1,98.55,2.92,-10,None,高白色
12,3030300,649830,ゴールデンアローF,スノーホワイト,H-1-1,96.15,-0.2,4.13,None,白
13,3030300,649756,ゴールデンアローF,白,H-1-1,92.58,0.1,15.45,None,ナチュラル
14,3010500,502724,FB堅紙,白,H-1-1,94.5,-0.63,15.02,None,ナチュラル
15,3010501,502765,FB堅紙,ツヤ付き白,H-1-1,93.76,0.97,16.36,None,ナチュラル
16,3010500,33944,FB堅紙,クリーム,H-1-1,91.56,1.66,24.92,None,黄色
17,3155200,659763,ホワイトピーチケント-FS,　,H-1-1,96.01,1.99,-7.38,None,高白色
18,3155400,659995,ホワイトエクセルケント-FS,　,H-1-1,94.44,1.47,-10.43,None,高白色
1,3408000,506667,テイクGA-FS,　,H-1-2,96.28,1.36,-4.59,None,高白色
2,3471200,659326,テイクGAボード-FS,　,H-1-2,95.43,1.58,-5.2,None,高白色
3,3239000,550582,ミルトGAスピリット,スーパーホワイト,H-1-2,97.8,1.59,-11.24,None,高白色
4,,551184,ミルトGAスピリット,スノーホワイト,H-1-2,97.66,1.82,-3.89,None,高白色
5,,550756,ミルトGAスピリット,ホワイト,H-1-2,96.6,0.93,2.78,None,白
6,,550913,ミルトGAスピリット,ナチュラル,H-1-2,95.42,0.91,5.95,None,ナチュラル
7,3439500,535690,AライトスタッフGA-FS,　,H-1-2,94.29,1.32,-2.21,None,高白色
8,,507384,ライトスタッフGA(N)-FS,　,H-1-2,95.81,-0.12,4.7,None,白
9,3440500,565358,MTA+-FS,　,H-1-2,96.03,2.11,-6.03,None,高白色
10,2414200,525774,マットカラーHG,　,H-1-2,93.17,0.51,2.22,None,白
11,3113200,487538,わたがみ,雪,H-1-2,97.11,-0.28,4.27,None,白
12,,487504,わたがみ,白,H-1-2,96.84,-0.77,8.98,None,白
13,3011200,422154,セルモアGA,クールホワイト,H-1-2,97.4,0.86,-4.42,None,高白色
14,3011200,422162,セルモアGA,ホワイト,H-1-2,96.65,0.09,2.52,None,白
15,6880800,517458,インバーコートG-FS,　,H-1-2,97,1.71,-6.18,None,高白色
16,6610700,606004,NインバーコートG-FS,　,H-1-2,96.57,1.82,-6.73,None,高白色
17,6881000,516351,インバーコートM-FS,　,H-1-2,96.58,1.93,-6.35,None,高白色
1,3150000,643221,アラベール-FS,ウルトラホワイト,H-2,99.14,2.45,-12.08,None,高白色
2,3150000,643122,アラベール-FS,スノーホワイト,H-2,97.9,2.42,-6.78,None,高白色
3,3150000,643007,アラベール-FS,ホワイト,H-2,96.49,-0.17,5.14,None,白
4,3150000,643064,アラベール-FS,ナチュラル,H-2,93.99,0.32,12.8,None,ナチュラル
5,3150000,643171,アラベール-FS,アッシュグレー,H-2,84.63,2.33,5.34,None,グレー
6,3150000,644757,アラベール-FS,オータムリーブ,H-2,85.91,2.78,13.06,None,茶
7,3150000,644633,アラベール-FS,プリムローズ,H-2,85.97,7.16,6.12,None,ピンク
8,3150000,644674,アラベール-FS,スレートブルー,H-2,86.75,0.24,2.08,None,グレー
9,3150000,644716,アラベール-FS,セージグリーン,H-2,83.72,-1.69,12.56,None,緑
10,3010400,33555,波光,　,H-2,96.63,-0.36,4.7,None,白
11,3012500,578468,風光,　,H-2,96.94,-0.36,5.38,None,白
12,3112400,212993,ロベール,ホワイト,H-2,94.52,1.14,9.41,None,ナチュラル
13,3112400,213090,ロベール,ナチュラル,H-2,92.93,0.19,12.16,None,ナチュラル
14,3005100,501353,新局紙,白,H-2,97.56,-0.13,2.39,None,白
15,3005100,501403,新局紙,古染,H-2,87.4,3.49,20.61,None,オレンジ
16,3429600,424333,ソフトバルキー,ホワイト,H-2,96.87,-0.78,7.05,None,白
17,3429600,424366,ソフトバルキー,ナチュラル,H-2,94.11,-0.67,16.19,None,ナチュラル
18,3550200,669614,ソフトバルキーN,スメ入りスノー,H-2,95.98,2.08,-3.37,None,高白色
19,3550200,669572,ソフトバルキーN,スメ入りアイボリー,H-2,96.06,-0.5,9.03,None,白
1,3236400,671628,ヴァンヌーボSIJ-FS,　,H-3,98.21,2.42,-6.43,None,高白色
2,3236000,489856,ヴァンヌーボLT-FS,　,H-3,97.96,1.32,-2.98,None,高白色
3,3151000,518464,ヴァンヌーボスムース-FS,スノーホワイト,H-3,98.37,1.27,-3.43,None,高白色
4,3150400,643858,ヴァンヌーボV-FS,スノーホワイト,H-3,98.61,1.74,-5.36,None,高白色
5,3150400,643734,ヴァンヌーボV-FS,ホワイト,H-3,97.6,-0.22,3.68,None,白
6,3150400,643809,ヴァンヌーボV-FS,ナチュラル,H-3,96.85,-1.01,11.03,None,白
7,3150700,644419,ヴァンヌーボVG-FS,スノーホワイト,H-3,98.07,2.08,-5.04,None,高白色
8,3150700,644377,ヴァンヌーボVG-FS,ホワイト,H-3,97.22,-0.06,4.07,None,白
9,3150500,644591,ヴァンヌーボVM-FS,ホワイト,H-3,97.07,-0.13,4.61,None,白
10,3150100,506790,ヴァンヌーボF-FS,ホワイト,H-3,97.51,-0.27,3.9,None,白
11,3150100,506915,ヴァンヌーボF-FS,ナチュラル,H-3,96.79,-1.21,11.01,None,白
12,3032100,611210,エアラス,スーパーホワイト,H-3,98.59,2.67,-7.65,None,高白色
13,3032100,611095,エアラス,ホワイト,H-3,97.35,-0.03,4.15,None,白
14,3030200,474890,Mr.B,スーパーホワイト,H-3,98.65,1.46,-7.6,None,高白色
15,3030200,306019,Mr.B,ホワイト,H-3,97.09,-0.09,4.18,None,白
16,3030200,305896,Mr.B,オフホワイト,H-3,96.56,-0.16,6.86,None,白
17,3031200,559054,ミセスBスムース-F,スーパーホワイト,H-3,99.18,1.13,-7.2,None,高白色
18,,558932,ミセスBスムース-F,ホワイト,H-3,97.58,-0.21,3.83,None,白
19,3031000,514745,ミセスB-F,スーパーホワイト,H-3,99.48,3.22,-12.49,None,高白色
20,3031000,514497,ミセスB-F,ホワイト,H-3,97.49,0.39,1.24,None,白
21,3031000,514620,ミセスB-F,オフホワイト,H-3,97.2,-0.48,5.69,None,白
22,3310300,576173,OKミューズガリバーグロスCoC,ハイホワイト,H-3,98.07,2.35,-7.34,None,高白色
23,3310300,576207,OKミューズガリバーグロスCoC,ホワイト,H-3,97.37,1.55,-1.77,None,高白色
24,3310300,576231,OKミューズガリバーグロスCoC,オフホワイト,H-3,97.1,1.56,1.26,None,白
25,3310200,564179,OKミューズガリバーマットCoC,ハイホワイト,H-3,98.15,1.77,-6.02,None,高白色
26,3310200,564294,OKミューズガリバーマットCoC,ホワイト,H-3,97.31,1.46,-1.46,None,高白色
27,3310200,564419,OKミューズガリバーマットCoC,オフホワイト,H-3,96.26,0.13,6.47,None,白
28,3310200,564534,OKミューズガリバーマットCoC,アイボリー,H-3,94.97,0.49,10.47,None,ナチュラル
29,3312400,576769,OKミューズガリバーアールCoC,ホワイト,H-3,93.78,0.44,3.04,None,白
30,3312400,576819,OKミューズガリバーアールCoC,ナチュラル,H-3,93.05,0,8.87,None,ナチュラル
31,3201500,306530,OKミューズガリバーエクストラ,ホワイト-S,H-3,96.58,1.22,1.54,None,白
32,3201600,306894,OKミューズガリバーリラ,ホワイト-S,H-3,96.83,1.39,1.54,None,白
33,3201600,306886,OKミューズガリバーリラ,ナチュラル,H-3,96.2,0.36,7.53,None,白
34,3201700,349076,OKミューズガリバーもみしぼ,ホワイト-S,H-3,97.2,1.19,-0.52,None,高白色
1,3010300,118554,サーブル,スノーホワイト,H-4-1,98.38,2.33,-8.2,None,高白色
2,3010300,391672,サーブル,ホワイト,H-4-1,96.93,0.01,4.22,None,白
3,3010300,391607,サーブル,ナチュラル,H-4-1,94.04,1.04,15.55,None,ナチュラル
4,3010300,32383,サーブル,クリーム,H-4-1,92.94,4.12,20.49,None,オレンジ
5,3005200,543397,パミス,純白,H-4-1,98.2,2.08,-7.59,None,高白色
6,3005200,503425,パミス,雪,H-4-1,97.72,1.35,-3.15,None,高白色
7,3005200,503482,パミス,白,H-4-1,95.62,0.01,11.88,None,ナチュラル
8,3005200,503367,パミス,象牙,H-4-1,91,3.77,17.01,None,オレンジ
9,3005200,502104,パミス,古染,H-4-1,84.75,6.67,18.76,None,茶
1,,524934,ニューこもん,白,H-4-2,93.54,2.36,7.65,None,白
2,,525139,ニューこもん,うすクリーム,H-4-2,89.45,2.49,16.78,None,オレンジ
3,3007400,544098,モデラトーンGA,エキストラホワイト,H-4-2,99.08,1.73,-8.15,None,高白色
4,3007400,409797,モデラトーンGA,スノー,H-4-2,97.06,1.92,-2.9,None,高白色
5,3007400,409516,モデラトーンGA,アイス,H-4-2,97.74,0.63,0.14,None,高白色
6,3007400,409938,モデラトーンGA,ホワイト,H-4-2,96.19,0.02,5.22,None,白
7,3007400,409656,モデラトーンGA,ピュア,H-4-2,96.43,0.42,8.01,None,白
8,3007400,394387,モデラトーンGA,ナチュラル,H-4-2,96.22,-1.12,9.86,None,白
9,3007400,394247,モデラトーンGA,シルキー,H-4-2,95.12,0.87,13.66,None,ナチュラル
10,3020700,160283,ボス,雪,H-4-2,98.11,1.02,-2.7,None,高白色
11,3020700,160291,ボス,絹,H-4-2,95.06,-0.06,15.5,None,ナチュラル
12,3020700,160317,ボス,古染,H-4-2,87.88,4.44,15.74,None,オレンジ
13,3614100,222596,パステルカバー,白,H-4-2,95.56,0.95,2.05,None,白
14,3614100,225953,パステルカバー,ナチュラル,H-4-2,95.03,0.61,6.62,None,白
1,,571398,タブロ,　,H-5,81.93,-0.8,5.28,None,グレー
2,3032500,627836,GAバガス-FS,シュガー,H-5,95.4,-0.38,6.42,None,白
3,3212200,573899,竹はだGA,　,H-5,93.34,1.3,11.14,None,ナチュラル
4,3151200,349118,ヘリオスGA,ホワイト,H-5,93.08,1.51,6.27,None,ナチュラル
5,,349126,ヘリオスGA,ナチュラル,H-5,92.39,0.16,12.19,None,ナチュラル
6,3104400,357178,NBリサイクルGA,ホワイト,H-5,90.59,0.01,12.86,None,ナチュラル
1,3704900,582569,グムンドコットン,マックスホワイト,H-6,98.46,3.01,-12.15,None,高白色
2,3704900,566729,グムンドコットン,ホワイト,H-6,96.66,1.51,-1.05,None,高白色
3,3704900,566745,グムンドコットン,グレー,H-6,86.27,-0.15,2.31,None,グレー
4,3704900,566760,グムンドコットン,サックスブルー,H-6,87.81,-2.6,-7.5,None,青
5,3704900,566786,グムンドコットン,ネイビーブルー,H-6,27.35,3.44,-9.3,None,青
6,3714700,321836,ニーナコットン,スノーホワイト,H-6,98,2.54,-11.23,None,高白色
7,3714700,321919,ニーナコットン,オフホワイト,H-6,96.68,-0.21,3.58,None,白
8,3053300,425298,モロー,細目,H-6,97.66,-0.2,3.43,None,白
9,3053301,425306,モロー,粗目,H-6,97.55,-0.23,3.76,None,白
10,3705600,598367,ワイルド-FS,ホワイト,H-6,96.4,-0.24,3.57,None,白
11,3062500,478990,ピュアマット,ホワイト,H-6,97.23,-0.02,3.95,None,白
1,3623100,678615,コンケラーウーブN,ダイヤモンドホワイト,I-1,96.94,2.66,-14.2,None,高白色
2,3623100,678524,コンケラーウーブN,ブリリアントホワイト,I-1,98.67,2.76,-10.5,None,高白色
3,3623100,678474,コンケラーウーブN,ハイホワイト,I-1,96.75,1.37,-2,None,高白色
4,3623100,678573,コンケラーウーブN,オイスター,I-1,95.05,0.03,8.33,None,白
5,3623000,678821,コンケラーレイドN,ダイヤモンドホワイト,I-1,96.93,2.73,-14.18,None,高白色
6,3623000,678714,コンケラーレイドN,ブリリアントホワイト,I-1,98.66,2.86,-11,None,高白色
7,3623000,678656,コンケラーレイドN,ハイホワイト,I-1,96.49,1.34,-1.56,None,高白色
8,3623000,678771,コンケラーレイドN,オイスター,I-1,95.19,-0.17,8.3,None,白
9,3623200,678441,コンケラーCX22N,ダイヤモンドホワイト,I-1,97.28,2.33,-13.96,None,高白色
10,3623200,678417,コンケラーCX22N,ブリリアントホワイト,I-1,98.54,2.83,-11.18,None,高白色
11,3623200,678383,コンケラーCX22N,ハイホワイト,I-1,96.49,1.35,-1.83,None,高白色
12,3647700,487207,ストラスモアライティングウーブN,しらゆき,I-1,97.06,1.86,-5.34,None,高白色
13,3647700,487215,ストラスモアライティングウーブN,きぬ白,I-1,95.58,0.71,5.92,None,白
